1980,1990,2000,2010,2017,dest,origin
0,0,2,0,0,AUS,LTU
0,0,1,6,0,AUS,LVA
0,0,0,0,0,AUS,MDG
0,0,1,0,10,AUS,MDV
0,0,7,0,10,AUS,MEX
0,0,28,0,0,AUS,MKD
0,0,0,3,0,AUS,MLI
0,0,0,1,0,AUS,MLT
0,0,962,444,516,AUS,MMR
0,0,0,43,27,AUS,MNG
0,0,0,1,0,AUS,MOZ
0,0,1,4,0,AUS,MRT
0,0,2,0,7,AUS,MUS
0,0,0,1,0,AUS,MWI
0,0,6,43,240,AUS,MYS
0,0,8,1,0,AUS,NER
0,0,24,101,187,AUS,NGA
0,0,14,0,0,AUS,NIC
0,0,0,0,0,AUS,NLD
0,0,0,0,0,AUS,NOR
0,0,27,154,182,AUS,NPL
0,0,0,1,26,AUS,NZL
0,0,0,0,0,AUS,OMN
0,0,578,747,4496,AUS,PAK
0,0,55,6,9,AUS,PER
0,0,37,14,51,AUS,PHL
0,0,0,87,396,AUS,PHL
0,0,1,1,0,AUS,POL
0,0,1,0,0,AUS,PRT
0,0,0,0,0,AUS,PRY
0,0,0,0,0,AUS,QAT
0,0,12,18,9,AUS,ROU
0,0,697,118,55,AUS,RUS
0,0,11,23,64,AUS,RWA
0,0,3,22,94,AUS,SAU
0,0,2872,57,239,AUS,SDN
0,0,1,4,0,AUS,SEN
0,0,4,5,6,AUS,SGP
0,0,0,32,21,AUS,SLB
0,0,100,33,29,AUS,SLE
0,0,222,5,10,AUS,SLV
0,0,2094,74,139,AUS,SOM
0,0,0,0,7,AUS,SSD
0,0,0,0,0,AUS,SVK
0,0,13,0,0,AUS,SVN
0,0,0,1,0,AUS,SWE
0,0,0,0,0,AUS,SYC
0,0,2,2,0,AUS,TCD
0,0,0,4,0,AUS,TGO
0,0,34,13,15,AUS,THA
0,0,0,1,0,AUS,TJK
0,0,0,2,0,AUS,TKM
0,0,0,8,8,AUS,TLS
0,0,3,3,34,AUS,TON
0,0,3,15,5,AUS,TUN
0,0,655,224,476,AUS,TUR
0,0,20,33,65,AUS,UGA
0,0,20,42,18,AUS,UKR
0,0,1,0,0,AUS,URY
0,0,1,8,20,AUS,USA
0,0,3,29,29,AUS,UZB
0,0,0,7,26,AUS,VEN
0,0,1731,52,200,AUS,VNM
0,0,0,1,0,AUS,VUT
0,0,1,1,0,AUS,WSM
0,0,18,6,27,AUS,YEM
0,0,2,25,36,AUS,ZAF
